t,x,y,vx,vy,v,
5.833,0.342,9.956E-2,-0.252,-0.101,0.271
5.850,0.336,9.956E-2,-0.268,-0.101,0.287
5.867,0.333,9.620E-2,-0.168,-0.268,0.317
5.883,0.330,9.061E-2,-0.386,-0.252,0.461
5.900,0.320,8.781E-2,-0.571,-0.302,0.646
5.917,0.311,8.054E-2,-0.638,-0.436,0.773
5.933,0.299,7.327E-2,-0.722,-0.470,0.861
5.950,0.287,6.488E-2,-0.671,-0.453,0.810
5.967,0.276,5.817E-2,-0.822,-0.419,0.923
5.983,0.260,5.090E-2,-0.906,-0.403,0.992
6.000,0.246,4.475E-2,-1.158,-0.470,1.250
6.017,0.221,3.524E-2,-1.107,-0.352,1.162
6.033,0.209,3.300E-2,-1.057,-0.319,1.104
6.050,0.186,2.461E-2,-1.394,-0.403,1.451
6.067,0.163,1.958E-2,-1.426,-0.285,1.455
6.083,0.138,1.510E-2,-1.425,-0.335,1.464
6.100,0.115,8.390E-3,-1.477,-0.336,1.514
6.117,8.893E-2,3.915E-3,-1.460,-0.185,1.471
6.133,6.656E-2,2.237E-3,-1.443,-0.117,1.448
6.150,4.083E-2,-1.110E-16,-1.628,-6.712E-2,1.629
6.167,1.231E-2,-1.110E-16,-1.527,-5.034E-2,1.528
6.183,-1.007E-2,-1.678E-3,-1.544,0.101,1.547
6.200,-3.915E-2,3.356E-3,-1.577,0.336,1.613
6.217,-6.265E-2,9.509E-3,-1.443,0.235,1.462
6.233,-8.726E-2,1.119E-2,-1.393,0.252,1.415
6.250,-0.109,1.790E-2,-1.359,0.369,1.408
6.267,-0.133,2.349E-2,-1.410,0.386,1.461
6.283,-0.156,3.076E-2,-1.175,0.419,1.247
6.300,-0.172,3.748E-2,-0.973,0.403,1.053
6.317,-0.188,4.419E-2,-1.024,0.419,1.106
6.333,-0.206,5.146E-2,-0.978,0.422,1.065
6.350,-0.221,5.817E-2,-0.990,0.453,1.088
6.367,-0.239,6.656E-2,-0.934,0.501,1.060
6.383,-0.252,7.495E-2,-0.738,0.436,0.858
6.400,-0.263,8.110E-2,-0.621,0.336,0.706
6.417,-0.273,8.614E-2,-0.604,0.352,0.699
6.433,-0.284,9.285E-2,-0.486,0.369,0.611
6.450,-0.289,9.844E-2,-0.302,0.285,0.415
6.467,-0.294,0.102,-0.336,0.218,0.400
6.483,-0.300,0.106,-0.201,0.134,0.242
6.500,-0.300,0.107,-8.438E-2,8.438E-2,0.119
6.517,-0.303,0.109,-8.387E-2,5.032E-2,9.781E-2
6.533,-0.303,0.109,0.000,-3.336E-2,3.336E-2
6.550,-0.303,0.107,6.719E-2,-0.151,0.165
6.567,-0.301,0.103,0.201,-0.218,0.297
6.583,-0.296,0.100,0.302,-0.201,0.363
6.600,-0.291,9.676E-2,0.352,-0.168,0.390
6.617,-0.285,9.453E-2,0.403,-0.201,0.450
6.633,-0.277,9.005E-2,0.487,-0.302,0.573
6.650,-0.268,8.446E-2,0.688,-0.470,0.833
6.667,-0.254,7.439E-2,0.772,-0.503,0.922
6.683,-0.243,6.768E-2,0.755,-0.419,0.864
6.700,-0.229,6.041E-2,1.040,-0.537,1.171
6.717,-0.208,4.978E-2,1.141,-0.537,1.261
6.733,-0.191,4.251E-2,1.091,-0.419,1.169
